"WeekInDayFmt","Sku","Store","Sales"
20070505,8091613,119,4
20070512,8091613,119,8
20070519,8091613,119,4
20070526,8091613,119,3
20070609,8091613,119,6
20070616,8091613,119,47
20070623,8091613,119,7
20070630,8091613,119,4
20070707,8091613,119,19
20070714,8091613,119,2
20070721,8091613,119,6
20070728,8091613,119,7
20070804,8091613,119,17
20070908,8091613,119,38
20070915,8091613,119,9
20070922,8091613,119,4
20070929,8091613,119,3
20071006,8091613,119,23
20071013,8091613,119,20
20071020,8091613,119,18
20051029,8091613,120,1
20051105,8091613,120,2
20051112,8091613,120,1
20051119,8091613,120,3
20051126,8091613,120,3
20051203,8091613,120,5
20051210,8091613,120,28
20051217,8091613,120,17
20051224,8091613,120,10
20051231,8091613,120,27
20060107,8091613,120,6
20060114,8091613,120,2
20060121,8091613,120,9
20060128,8091613,120,2
20060204,8091613,120,1
20060211,8091613,120,1
20060218,8091613,120,1
20060225,8091613,120,9
20060304,8091613,120,2
20060311,8091613,120,2
20060318,8091613,120,18
20060325,8091613,120,2
20060401,8091613,120,67
20060408,8091613,120,7
20060415,8091613,120,1
20060422,8091613,120,7
20060429,8091613,120,9
20060506,8091613,120,3
20060513,8091613,120,12
20060520,8091613,120,4
20060527,8091613,120,1
20060603,8091613,120,4
20060610,8091613,120,11
20060617,8091613,120,7
20060624,8091613,120,7
20060701,8091613,120,15
20060708,8091613,120,4
20060715,8091613,120,2
20060722,8091613,120,3
20060729,8091613,120,10
20060805,8091613,120,7
20060819,8091613,120,4
20060826,8091613,120,42
20060902,8091613,120,2
20060909,8091613,120,2
20060916,8091613,120,9
20060923,8091613,120,5
20061007,8091613,120,11
20061014,8091613,120,1
20061021,8091613,120,9
20061104,8091613,120,4
20061111,8091613,120,6
20061118,8091613,120,5
20061125,8091613,120,5
20061202,8091613,120,3
20061209,8091613,120,10
20061216,8091613,120,6
20061223,8091613,120,1
20061230,8091613,120,7
20070106,8091613,120,3
20070113,8091613,120,3
20070120,8091613,120,5
20070127,8091613,120,1
20070203,8091613,120,3
20070210,8091613,120,19
20070217,8091613,120,6
20070224,8091613,120,14
20070303,8091613,120,4
20070310,8091613,120,2
20070317,8091613,120,24
20070324,8091613,120,1
20070331,8091613,120,8
20070407,8091613,120,3
20070414,8091613,120,12
20070421,8091613,120,23
20070428,8091613,120,3
20070505,8091613,120,4
20070512,8091613,120,4
20070519,8091613,120,5
20070526,8091613,120,1
20070609,8091613,120,1
20070616,8091613,120,28
20070623,8091613,120,3
20070630,8091613,120,5
20070707,8091613,120,15
20070714,8091613,120,3
20070721,8091613,120,11
20070728,8091613,120,11
20070804,8091613,120,28
20070811,8091613,120,2
20070818,8091613,120,2
20070825,8091613,120,14
20070901,8091613,120,4
20070908,8091613,120,26
20070922,8091613,120,3
20071006,8091613,120,16
20071013,8091613,120,13
20071020,8091613,120,14
20051029,8091613,122,1
20051105,8091613,122,3
20051119,8091613,122,4
20051126,8091613,122,2
20051203,8091613,122,3
20051210,8091613,122,14
20051217,8091613,122,2
20051224,8091613,122,3
20051231,8091613,122,9
20060114,8091613,122,2
20060121,8091613,122,6
20060128,8091613,122,1
20060225,8091613,122,7
20060311,8091613,122,3
20060318,8091613,122,78
20060325,8091613,122,3
20060401,8091613,122,81
20060408,8091613,122,2
20060415,8091613,122,5
20060422,8091613,122,4
20060429,8091613,122,2
20060506,8091613,122,4
20060513,8091613,122,3
20060520,8091613,122,1
20060603,8091613,122,3
20060610,8091613,122,6
20060617,8091613,122,6
20060624,8091613,122,1
20060701,8091613,122,5
20060729,8091613,122,7
20060805,8091613,122,5
20060812,8091613,122,1
20060819,8091613,122,1
20060826,8091613,122,31
20060916,8091613,122,5
20061007,8091613,122,12
20061014,8091613,122,1
20061021,8091613,122,10
20061028,8091613,122,2
20061111,8091613,122,2
20061118,8091613,122,11
20061125,8091613,122,1
20061202,8091613,122,3
20061209,8091613,122,6
20061216,8091613,122,3
20061223,8091613,122,2
20061230,8091613,122,9
20070106,8091613,122,3
20070120,8091613,122,10
20070127,8091613,122,1
20070203,8091613,122,2
20070210,8091613,122,7
20070217,8091613,122,1
20070224,8091613,122,5
20070317,8091613,122,20
20070324,8091613,122,1
20070331,8091613,122,21
20070407,8091613,122,1
20070414,8091613,122,8
20070421,8091613,122,7
20070428,8091613,122,1
20070505,8091613,122,3
20070512,8091613,122,9
20070519,8091613,122,6
20070526,8091613,122,6
20070602,8091613,122,1
20070609,8091613,122,1
20070616,8091613,122,15
20070623,8091613,122,2
20070630,8091613,122,2
20070707,8091613,122,13
20070714,8091613,122,1
20070721,8091613,122,14
20070728,8091613,122,18
20070804,8091613,122,27
20070811,8091613,122,3
20070818,8091613,122,3
20070825,8091613,122,23
20070901,8091613,122,4
20070908,8091613,122,56
20070922,8091613,122,2
20070929,8091613,122,1
20071006,8091613,122,11
20071013,8091613,122,11
20071020,8091613,122,11
20051029,8091613,123,2
20051105,8091613,123,5
20051112,8091613,123,2
20051119,8091613,123,3
20051126,8091613,123,1
20051203,8091613,123,2
20051210,8091613,123,54
20051217,8091613,123,11
20051224,8091613,123,6
20051231,8091613,123,53
20060107,8091613,123,2
20060114,8091613,123,5
20060121,8091613,123,18
20060128,8091613,123,5
20060204,8091613,123,1
20060211,8091613,123,1
20060218,8091613,123,2
20060225,8091613,123,19
20060304,8091613,123,3
20060311,8091613,123,2
20060318,8091613,123,68
20060325,8091613,123,3
20060401,8091613,123,161
20060408,8091613,123,2
20060415,8091613,123,19
20060429,8091613,123,1
20060513,8091613,123,14
20060520,8091613,123,1
20060527,8091613,123,16
20060603,8091613,123,4
20060610,8091613,123,12
20060617,8091613,123,19
20060624,8091613,123,8
20060701,8091613,123,17
20060708,8091613,123,2
20060715,8091613,123,1
20060722,8091613,123,2
20060729,8091613,123,19
20060805,8091613,123,13
20060812,8091613,123,8
20060819,8091613,123,9
20060826,8091613,123,56
20060902,8091613,123,9
20060909,8091613,123,8
20060916,8091613,123,49
20060923,8091613,123,2
20060930,8091613,123,2
20061007,8091613,123,20
20061014,8091613,123,2
20061021,8091613,123,24
20061028,8091613,123,9
20061104,8091613,123,6
20061111,8091613,123,65
20061118,8091613,123,18
20061125,8091613,123,2
20061202,8091613,123,6
20061209,8091613,123,25
20061216,8091613,123,6
20061223,8091613,123,9
20061230,8091613,123,1
20070106,8091613,123,2
20070113,8091613,123,2
20070120,8091613,123,28
20070127,8091613,123,4
20070210,8091613,123,37
20070217,8091613,123,11
20070224,8091613,123,30
20070303,8091613,123,1
20070310,8091613,123,4
20070317,8091613,123,74
20070324,8091613,123,1
20070331,8091613,123,30
20070407,8091613,123,1
20070414,8091613,123,53
20070421,8091613,123,49
20070428,8091613,123,6
20070505,8091613,123,7
20070512,8091613,123,19
20070519,8091613,123,9
20070526,8091613,123,3
20070602,8091613,123,4
20070609,8091613,123,3
20070616,8091613,123,57
20070623,8091613,123,2
20070630,8091613,123,3
20070707,8091613,123,11
20070714,8091613,123,6
20070721,8091613,123,7
20070728,8091613,123,21
20070804,8091613,123,45
20070811,8091613,123,8
20070818,8091613,123,3
20070825,8091613,123,35
20070901,8091613,123,7
20070908,8091613,123,78
20070915,8091613,123,4
20070922,8091613,123,2
20071006,8091613,123,32
20071013,8091613,123,24
20071020,8091613,123,29
20051029,8091613,125,4
20051105,8091613,125,4
20051112,8091613,125,7
20051119,8091613,125,3
20051126,8091613,125,1
20051203,8091613,125,1
20051210,8091613,125,67
20051217,8091613,125,17
20051224,8091613,125,12
20051231,8091613,125,26
20060107,8091613,125,5
20060114,8091613,125,1
20060121,8091613,125,6
20060128,8091613,125,1
20060204,8091613,125,1
20060225,8091613,125,4
20060304,8091613,125,1
20060311,8091613,125,1
20060318,8091613,125,7
20060325,8091613,125,1
20060401,8091613,125,56
20060408,8091613,125,5
20060415,8091613,125,19
20060422,8091613,125,2
20060429,8091613,125,4
20060506,8091613,125,1
20060513,8091613,125,3
20060520,8091613,125,8
20060527,8091613,125,11
20060603,8091613,125,4
20060610,8091613,125,5
20060617,8091613,125,12
20060624,8091613,125,7
20060701,8091613,125,6
20060708,8091613,125,2
20060715,8091613,125,1
20060729,8091613,125,13
20060805,8091613,125,9
20060812,8091613,125,4
20060819,8091613,125,3
20060826,8091613,125,60
20060902,8091613,125,1
20060909,8091613,125,6
20060916,8091613,125,12
20060923,8091613,125,3
20060930,8091613,125,1
20061007,8091613,125,19
20061014,8091613,125,1
20061021,8091613,125,7
20061028,8091613,125,1
20061104,8091613,125,1
20061111,8091613,125,23
20061118,8091613,125,8
20061125,8091613,125,1
20061202,8091613,125,5
20061209,8091613,125,6
20061216,8091613,125,2
20061223,8091613,125,7
20061230,8091613,125,2
20070106,8091613,125,1
20070120,8091613,125,1
20070127,8091613,125,2
20070203,8091613,125,3
20070210,8091613,125,4
20070217,8091613,125,2
20070224,8091613,125,6
20070303,8091613,125,1
20070310,8091613,125,2
20070317,8091613,125,36
20070331,8091613,125,16
20070407,8091613,125,3
20070414,8091613,125,48
20070421,8091613,125,64
20070428,8091613,125,11
20070505,8091613,125,1
20070512,8091613,125,5
20070519,8091613,125,1
20070526,8091613,125,2
20070602,8091613,125,1
20070609,8091613,125,3
20070616,8091613,125,7
20070623,8091613,125,4
20070707,8091613,125,5
20070714,8091613,125,2
20070721,8091613,125,12
20070728,8091613,125,8
20070804,8091613,125,22
20070818,8091613,125,2
20070825,8091613,125,7
20070901,8091613,125,1
20070908,8091613,125,79
20070915,8091613,125,3
20070922,8091613,125,2
20071006,8091613,125,28
20071013,8091613,125,12
20071020,8091613,125,15
20051029,8091613,127,1
20051203,8091613,127,1
20051210,8091613,127,26
20051231,8091613,127,13
20060107,8091613,127,2
20060114,8091613,127,1
20060121,8091613,127,14
20060204,8091613,127,1
20060225,8091613,127,16
20060304,8091613,127,2
20060318,8091613,127,17
20060325,8091613,127,6
20060401,8091613,127,51
20060408,8091613,127,2
20060415,8091613,127,5
20060422,8091613,127,2
20060429,8091613,127,2
20060506,8091613,127,1
20060513,8091613,127,3
20060520,8091613,127,5
20060527,8091613,127,1
20060603,8091613,127,1
20060610,8091613,127,6
20060617,8091613,127,27
20060624,8091613,127,10
20060701,8091613,127,6
20060729,8091613,127,5
20060805,8091613,127,1
20060812,8091613,127,1
20060819,8091613,127,5
20060826,8091613,127,74
20060909,8091613,127,1
20060916,8091613,127,17
20060923,8091613,127,1
20060930,8091613,127,5
20061007,8091613,127,9
20061014,8091613,127,3
20061021,8091613,127,1
20061104,8091613,127,1
20061111,8091613,127,15
20061118,8091613,127,3
20061209,8091613,127,29
20061216,8091613,127,1
20061223,8091613,127,3
20061230,8091613,127,7
20070106,8091613,127,5
20070120,8091613,127,21
20070127,8091613,127,2
20070203,8091613,127,7
20070210,8091613,127,7
20070217,8091613,127,6
20070224,8091613,127,13
20070303,8091613,127,2
20070310,8091613,127,1
20070317,8091613,127,72
20070324,8091613,127,4
20070331,8091613,127,23
20070407,8091613,127,3
20070414,8091613,127,42
20070421,8091613,127,26
20070428,8091613,127,2
20070505,8091613,127,1
20070512,8091613,127,14
20070519,8091613,127,11
20070526,8091613,127,3
20070602,8091613,127,2
20070609,8091613,127,5
20070616,8091613,127,44
20070623,8091613,127,5
20070630,8091613,127,7
20070707,8091613,127,16
20070714,8091613,127,3
20070721,8091613,127,10
20070728,8091613,127,13
20070804,8091613,127,14
20070811,8091613,127,1
20070818,8091613,127,1
20070825,8091613,127,26
20070901,8091613,127,1
20070908,8091613,127,9
20070915,8091613,127,1
20070922,8091613,127,1
20071006,8091613,127,22
20071013,8091613,127,14
20071020,8091613,127,11
20051105,8091613,128,6
20051112,8091613,128,1
20051119,8091613,128,1
20051203,8091613,128,2
20051210,8091613,128,57
20051217,8091613,128,11
20051224,8091613,128,4
20051231,8091613,128,10
20060107,8091613,128,2
20060114,8091613,128,2
20060121,8091613,128,5
20060128,8091613,128,2
20060204,8091613,128,2
20060211,8091613,128,1
20060225,8091613,128,4
20060304,8091613,128,1
20060311,8091613,128,1
20060318,8091613,128,36
20060325,8091613,128,2
20060401,8091613,128,66
20060408,8091613,128,2
20060415,8091613,128,9
20060429,8091613,128,2
20060506,8091613,128,2
20060513,8091613,128,10
20060527,8091613,128,8
20060603,8091613,128,15
20060610,8091613,128,29
20060617,8091613,128,33
20060624,8091613,128,2
20060715,8091613,128,1
20060722,8091613,128,2
20060729,8091613,128,1
20060805,8091613,128,4
20060812,8091613,128,3
20060819,8091613,128,6
20060826,8091613,128,36
20060902,8091613,128,6
20060909,8091613,128,4
20060916,8091613,128,7
20060923,8091613,128,2
20060930,8091613,128,6
20061007,8091613,128,9
20061021,8091613,128,14
20061028,8091613,128,4
20061104,8091613,128,4
20061111,8091613,128,7
20061118,8091613,128,14
20061125,8091613,128,3
20061209,8091613,128,23
20061216,8091613,128,3
20061223,8091613,128,3
20061230,8091613,128,28
20070106,8091613,128,1
20070113,8091613,128,1
20070120,8091613,128,12
20070127,8091613,128,3
20070203,8091613,128,4
20070210,8091613,128,22
20070217,8091613,128,7
20070224,8091613,128,9
20070303,8091613,128,1
20070310,8091613,128,2
20070317,8091613,128,14
20070324,8091613,128,3
20070331,8091613,128,30
20070407,8091613,128,2
20070414,8091613,128,15
20070421,8091613,128,6
20070428,8091613,128,4
20070505,8091613,128,11
20070512,8091613,128,12
20070519,8091613,128,9
20070526,8091613,128,8
20070602,8091613,128,1
20070609,8091613,128,8
20070616,8091613,128,43
20070623,8091613,128,8
20070630,8091613,128,9
20070707,8091613,128,36
20070714,8091613,128,2
20070721,8091613,128,6
20070728,8091613,128,4
20070804,8091613,128,29
20070811,8091613,128,6
20070818,8091613,128,2
20070825,8091613,128,38
20070901,8091613,128,1
20070908,8091613,128,32
20070915,8091613,128,1
20070922,8091613,128,11
20070929,8091613,128,8
20071006,8091613,128,31
20071013,8091613,128,19
20071020,8091613,128,20
20051029,8091613,129,2
20051112,8091613,129,1
20051119,8091613,129,4
20051203,8091613,129,5
20051210,8091613,129,22
20051217,8091613,129,3
20051224,8091613,129,8
20051231,8091613,129,8
20060107,8091613,129,1
20060121,8091613,129,8
20060128,8091613,129,1
20060225,8091613,129,8
20060304,8091613,129,1
20060311,8091613,129,1
20060318,8091613,129,26
20060325,8091613,129,1
20060401,8091613,129,50
20060408,8091613,129,2
20060415,8091613,129,10
20060429,8091613,129,4
20060506,8091613,129,2
20060520,8091613,129,4
20060527,8091613,129,4
20060603,8091613,129,1
20060610,8091613,129,3
20060617,8091613,129,6
20060624,8091613,129,10
20060701,8091613,129,6
20060715,8091613,129,1
20060722,8091613,129,1
20060729,8091613,129,3
20060805,8091613,129,2
20060812,8091613,129,2
20060819,8091613,129,2
20060826,8091613,129,40
20060916,8091613,129,6
20060923,8091613,129,10
20060930,8091613,129,6
20061007,8091613,129,9
20061021,8091613,129,3
20061028,8091613,129,4
20061111,8091613,129,4
20061118,8091613,129,2
20061125,8091613,129,1
20061202,8091613,129,2
20061209,8091613,129,4
20061223,8091613,129,1
20061230,8091613,129,3
20070120,8091613,129,1
20070127,8091613,129,1
20070203,8091613,129,2
20070210,8091613,129,2
20070224,8091613,129,9
20070317,8091613,129,14
20070324,8091613,129,4
20070331,8091613,129,20
20070407,8091613,129,1
20070414,8091613,129,24
20070421,8091613,129,20
20070428,8091613,129,3
20070505,8091613,129,4
20070512,8091613,129,13
20070519,8091613,129,18
20070526,8091613,129,4
20070602,8091613,129,5
20070609,8091613,129,7
20070616,8091613,129,35
20070623,8091613,129,4
20070630,8091613,129,9
20070707,8091613,129,29
20070714,8091613,129,2
20070721,8091613,129,8
20070728,8091613,129,12
20070804,8091613,129,24
20070818,8091613,129,1
20070825,8091613,129,26
20070901,8091613,129,2
20070908,8091613,129,51
20070915,8091613,129,3
20070922,8091613,129,3
20070929,8091613,129,1
20071006,8091613,129,16
20071013,8091613,129,17
20071020,8091613,129,10
20051029,8091613,130,3
20051105,8091613,130,6
20051112,8091613,130,4
20051119,8091613,130,5
20051126,8091613,130,3
20051203,8091613,130,4
20051210,8091613,130,81
20051217,8091613,130,22
20051224,8091613,130,6
20051231,8091613,130,38
20060114,8091613,130,6
20060121,8091613,130,17
20060128,8091613,130,1
20060204,8091613,130,1
20060211,8091613,130,1
20060218,8091613,130,2
20060225,8091613,130,4
20060304,8091613,130,1
20060311,8091613,130,1
20060318,8091613,130,41
20060401,8091613,130,74
20060408,8091613,130,9
20060415,8091613,130,9
20060422,8091613,130,3
